 Step   rOH   Energy
2509      2.67129460    0.12972489E+00
2510      2.67179460    0.12990388E+00
2511      2.67229460    0.13008312E+00
2512      2.67279460    0.13026261E+00
2513      2.67329460    0.13044235E+00
2514      2.67379460    0.13062234E+00
2515      2.67429460    0.13080258E+00
2516      2.67479460    0.13098307E+00
2517      2.67529460    0.13116381E+00
2518      2.67579460    0.13134481E+00
2519      2.67629460    0.13152605E+00
2520      2.67679460    0.13170756E+00
2521      2.67729460    0.13188931E+00
2522      2.67779460    0.13207132E+00
2523      2.67829460    0.13225358E+00
2524      2.67879460    0.13243610E+00
2525      2.67929460    0.13261887E+00
2526      2.67979460    0.13280190E+00
2527      2.68029460    0.13298518E+00
2528      2.68079460    0.13316872E+00
2529      2.68129460    0.13335251E+00
2530      2.68179460    0.13353656E+00
2531      2.68229460    0.13372087E+00
2532      2.68279460    0.13390544E+00
2533      2.68329460    0.13409026E+00
2534      2.68379460    0.13427535E+00
2535      2.68429460    0.13446069E+00
2536      2.68479460    0.13464629E+00
2537      2.68529460    0.13483215E+00
2538      2.68579460    0.13501827E+00
2539      2.68629460    0.13520465E+00
2540      2.68679460    0.13539129E+00
2541      2.68729460    0.13557819E+00
2542      2.68779460    0.13576535E+00
2543      2.68829460    0.13595278E+00
2544      2.68879460    0.13614046E+00
2545      2.68929460    0.13632841E+00
2546      2.68979460    0.13651662E+00
2547      2.69029460    0.13670510E+00
2548      2.69079460    0.13689384E+00
2549      2.69129460    0.13708284E+00
2550      2.69179460    0.13727211E+00
2551      2.69229460    0.13746164E+00
2552      2.69279460    0.13765143E+00
2553      2.69329460    0.13784150E+00
2554      2.69379460    0.13803183E+00
2555      2.69429460    0.13822242E+00
2556      2.69479460    0.13841328E+00
2557      2.69529460    0.13860441E+00
2558      2.69579460    0.13879581E+00
2559      2.69629460    0.13898747E+00
2560      2.69679460    0.13917941E+00
2561      2.69729460    0.13937161E+00
2562      2.69779460    0.13956408E+00
2563      2.69829460    0.13975682E+00
2564      2.69879460    0.13994983E+00
2565      2.69929460    0.14014311E+00
2566      2.69979460    0.14033666E+00
2567      2.70029460    0.14053048E+00
2568      2.70079460    0.14072458E+00
2569      2.70129460    0.14091894E+00
2570      2.70179460    0.14111358E+00
2571      2.70229460    0.14130849E+00
2572      2.70279460    0.14150367E+00
2573      2.70329460    0.14169913E+00
2574      2.70379460    0.14189486E+00
2575      2.70429460    0.14209086E+00
2576      2.70479460    0.14228714E+00
2577      2.70529460    0.14248370E+00
2578      2.70579460    0.14268053E+00
2579      2.70629460    0.14287763E+00
2580      2.70679460    0.14307501E+00
2581      2.70729460    0.14327267E+00
2582      2.70779460    0.14347061E+00
2583      2.70829460    0.14366882E+00
2584      2.70879460    0.14386731E+00
2585      2.70929460    0.14406608E+00
2586      2.70979460    0.14426513E+00
2587      2.71029460    0.14446445E+00
2588      2.71079460    0.14466406E+00
2589      2.71129460    0.14486395E+00
2590      2.71179460    0.14506411E+00
2591      2.71229460    0.14526456E+00
2592      2.71279460    0.14546528E+00
2593      2.71329460    0.14566629E+00
2594      2.71379460    0.14586758E+00
2595      2.71429460    0.14606916E+00
2596      2.71479460    0.14627101E+00
2597      2.71529460    0.14647315E+00
2598      2.71579460    0.14667557E+00
2599      2.71629460    0.14687828E+00
2600      2.71679460    0.14708127E+00
2601      2.71729460    0.14728454E+00
2602      2.71779460    0.14748810E+00
2603      2.71829460    0.14769195E+00
2604      2.71879460    0.14789608E+00
2605      2.71929460    0.14810050E+00
2606      2.71979460    0.14830520E+00
2607      2.72029460    0.14851019E+00
2608      2.72079460    0.14871547E+00
2609      2.72129460    0.14892104E+00
2610      2.72179460    0.14912689E+00
2611      2.72229460    0.14933303E+00
2612      2.72279460    0.14953947E+00
2613      2.72329460    0.14974619E+00
2614      2.72379460    0.14995320E+00
2615      2.72429460    0.15016050E+00
2616      2.72479460    0.15036809E+00
2617      2.72529460    0.15057598E+00
2618      2.72579460    0.15078415E+00
2619      2.72629460    0.15099262E+00
2620      2.72679460    0.15120138E+00
2621      2.72729460    0.15141043E+00
2622      2.72779460    0.15161978E+00
2623      2.72829460    0.15182942E+00
2624      2.72879460    0.15203935E+00
2625      2.72929460    0.15224958E+00
2626      2.72979460    0.15246011E+00
2627      2.73029460    0.15267092E+00
2628      2.73079460    0.15288204E+00
2629      2.73129460    0.15309345E+00
2630      2.73179460    0.15330516E+00
2631      2.73229460    0.15351716E+00
2632      2.73279460    0.15372946E+00
2633      2.73329460    0.15394206E+00
2634      2.73379460    0.15415496E+00
2635      2.73429460    0.15436815E+00
2636      2.73479460    0.15458165E+00
2637      2.73529460    0.15479544E+00
2638      2.73579460    0.15500953E+00
2639      2.73629460    0.15522393E+00
2640      2.73679460    0.15543862E+00
2641      2.73729460    0.15565362E+00
2642      2.73779460    0.15586892E+00
2643      2.73829460    0.15608452E+00
2644      2.73879460    0.15630042E+00
2645      2.73929460    0.15651662E+00
2646      2.73979460    0.15673313E+00
2647      2.74029460    0.15694994E+00
2648      2.74079460    0.15716706E+00
2649      2.74129460    0.15738448E+00
2650      2.74179460    0.15760220E+00
2651      2.74229460    0.15782023E+00
2652      2.74279460    0.15803857E+00
2653      2.74329460    0.15825721E+00
2654      2.74379460    0.15847616E+00
2655      2.74429460    0.15869542E+00
2656      2.74479460    0.15891498E+00
2657      2.74529460    0.15913485E+00
2658      2.74579460    0.15935503E+00
2659      2.74629460    0.15957552E+00
2660      2.74679460    0.15979632E+00
2661      2.74729460    0.16001742E+00
2662      2.74779460    0.16023884E+00
2663      2.74829460    0.16046057E+00
2664      2.74879460    0.16068260E+00
2665      2.74929460    0.16090495E+00
2666      2.74979460    0.16112761E+00
2667      2.75029460    0.16135059E+00
2668      2.75079460    0.16157387E+00
2669      2.75129460    0.16179747E+00
2670      2.75179460    0.16202138E+00
2671      2.75229460    0.16224561E+00
2672      2.75279460    0.16247015E+00
2673      2.75329460    0.16269501E+00
2674      2.75379460    0.16292018E+00
2675      2.75429460    0.16314566E+00
2676      2.75479460    0.16337146E+00
2677      2.75529460    0.16359758E+00
2678      2.75579460    0.16382402E+00
2679      2.75629460    0.16405077E+00
2680      2.75679460    0.16427784E+00
2681      2.75729460    0.16450523E+00
2682      2.75779460    0.16473293E+00
2683      2.75829460    0.16496096E+00
2684      2.75879460    0.16518930E+00
2685      2.75929460    0.16541797E+00
2686      2.75979460    0.16564695E+00
2687      2.76029460    0.16587626E+00
2688      2.76079460    0.16610589E+00
2689      2.76129460    0.16633584E+00
2690      2.76179460    0.16656611E+00
2691      2.76229460    0.16679670E+00
2692      2.76279460    0.16702762E+00
2693      2.76329460    0.16725886E+00
2694      2.76379460    0.16749042E+00
2695      2.76429460    0.16772231E+00
2696      2.76479460    0.16795452E+00
2697      2.76529460    0.16818706E+00
2698      2.76579460    0.16841992E+00
2699      2.76629460    0.16865311E+00
2700      2.76679460    0.16888663E+00
2701      2.76729460    0.16912047E+00
2702      2.76779460    0.16935464E+00
2703      2.76829460    0.16958914E+00
2704      2.76879460    0.16982396E+00
2705      2.76929460    0.17005912E+00
2706      2.76979460    0.17029460E+00
2707      2.77029460    0.17053041E+00
2708      2.77079460    0.17076656E+00
2709      2.77129460    0.17100303E+00
2710      2.77179460    0.17123984E+00
2711      2.77229460    0.17147697E+00
2712      2.77279460    0.17171444E+00
2713      2.77329460    0.17195224E+00
2714      2.77379460    0.17219037E+00
2715      2.77429460    0.17242883E+00
2716      2.77479460    0.17266763E+00
2717      2.77529460    0.17290677E+00
2718      2.77579460    0.17314623E+00
2719      2.77629460    0.17338604E+00
2720      2.77679460    0.17362617E+00
2721      2.77729460    0.17386665E+00
2722      2.77779460    0.17410745E+00
2723      2.77829460    0.17434860E+00
2724      2.77879460    0.17459008E+00
2725      2.77929460    0.17483190E+00
2726      2.77979460    0.17507406E+00
2727      2.78029460    0.17531656E+00
2728      2.78079460    0.17555939E+00
2729      2.78129460    0.17580257E+00
2730      2.78179460    0.17604608E+00
2731      2.78229460    0.17628994E+00
2732      2.78279460    0.17653414E+00
2733      2.78329460    0.17677867E+00
2734      2.78379460    0.17702355E+00
2735      2.78429460    0.17726877E+00
2736      2.78479460    0.17751433E+00
2737      2.78529460    0.17776024E+00
2738      2.78579460    0.17800649E+00
2739      2.78629460    0.17825308E+00
2740      2.78679460    0.17850002E+00
2741      2.78729460    0.17874730E+00
2742      2.78779460    0.17899493E+00
2743      2.78829460    0.17924290E+00
2744      2.78879460    0.17949122E+00
2745      2.78929460    0.17973989E+00
2746      2.78979460    0.17998890E+00
2747      2.79029460    0.18023826E+00
2748      2.79079460    0.18048797E+00
2749      2.79129460    0.18073803E+00
2750      2.79179460    0.18098843E+00
2751      2.79229460    0.18123919E+00
2752      2.79279460    0.18149029E+00
2753      2.79329460    0.18174174E+00
2754      2.79379460    0.18199355E+00
2755      2.79429460    0.18224571E+00
2756      2.79479460    0.18249821E+00
2757      2.79529460    0.18275107E+00
2758      2.79579460    0.18300429E+00
2759      2.79629460    0.18325785E+00
2760      2.79679460    0.18351177E+00
2761      2.79729460    0.18376604E+00
2762      2.79779460    0.18402067E+00
2763      2.79829460    0.18427565E+00
2764      2.79879460    0.18453099E+00
2765      2.79929460    0.18478668E+00
2766      2.79979460    0.18504273E+00
2767      2.80029460    0.18529914E+00
2768      2.80079460    0.18555590E+00
2769      2.80129460    0.18581302E+00
2770      2.80179460    0.18607050E+00
2771      2.80229460    0.18632834E+00
2772      2.80279460    0.18658654E+00
2773      2.80329460    0.18684509E+00
2774      2.80379460    0.18710401E+00
2775      2.80429460    0.18736328E+00
2776      2.80479460    0.18762292E+00
2777      2.80529460    0.18788292E+00
2778      2.80579460    0.18814328E+00
2779      2.80629460    0.18840400E+00
2780      2.80679460    0.18866509E+00
2781      2.80729460    0.18892653E+00
2782      2.80779460    0.18918834E+00
2783      2.80829460    0.18945052E+00
2784      2.80879460    0.18971306E+00
2785      2.80929460    0.18997597E+00
2786      2.80979460    0.19023924E+00
2787      2.81029460    0.19050287E+00
2788      2.81079460    0.19076688E+00
2789      2.81129460    0.19103125E+00
2790      2.81179460    0.19129599E+00
2791      2.81229460    0.19156109E+00
2792      2.81279460    0.19182656E+00
2793      2.81329460    0.19209241E+00
2794      2.81379460    0.19235862E+00
2795      2.81429460    0.19262520E+00
2796      2.81479460    0.19289215E+00
2797      2.81529460    0.19315948E+00
2798      2.81579460    0.19342717E+00
2799      2.81629460    0.19369523E+00
2800      2.81679460    0.19396367E+00
2801      2.81729460    0.19423248E+00
2802      2.81779460    0.19450167E+00
2803      2.81829460    0.19477122E+00
2804      2.81879460    0.19504115E+00
2805      2.81929460    0.19531146E+00
2806      2.81979460    0.19558214E+00
2807      2.82029460    0.19585319E+00
2808      2.82079460    0.19612463E+00
2809      2.82129460    0.19639643E+00
2810      2.82179460    0.19666862E+00
2811      2.82229460    0.19694118E+00
2812      2.82279460    0.19721412E+00
2813      2.82329460    0.19748744E+00
2814      2.82379460    0.19776114E+00
2815      2.82429460    0.19803521E+00
2816      2.82479460    0.19830967E+00
2817      2.82529460    0.19858451E+00
2818      2.82579460    0.19885972E+00
2819      2.82629460    0.19913532E+00
2820      2.82679460    0.19941130E+00
2821      2.82729460    0.19968766E+00
2822      2.82779460    0.19996441E+00
2823      2.82829460    0.20024154E+00
2824      2.82879460    0.20051905E+00
2825      2.82929460    0.20079694E+00
2826      2.82979460    0.20107523E+00
2827      2.83029460    0.20135389E+00
2828      2.83079460    0.20163294E+00
2829      2.83129460    0.20191238E+00
2830      2.83179460    0.20219220E+00
2831      2.83229460    0.20247241E+00
2832      2.83279460    0.20275301E+00
2833      2.83329460    0.20303400E+00
2834      2.83379460    0.20331537E+00
2835      2.83429460    0.20359713E+00
2836      2.83479460    0.20387928E+00
2837      2.83529460    0.20416183E+00
2838      2.83579460    0.20444476E+00
2839      2.83629460    0.20472808E+00
2840      2.83679460    0.20501180E+00
2841      2.83729460    0.20529591E+00
2842      2.83779460    0.20558041E+00
2843      2.83829460    0.20586530E+00
2844      2.83879460    0.20615058E+00
2845      2.83929460    0.20643626E+00
2846      2.83979460    0.20672234E+00
2847      2.84029460    0.20700880E+00
2848      2.84079460    0.20729567E+00
2849      2.84129460    0.20758293E+00
2850      2.84179460    0.20787058E+00
2851      2.84229460    0.20815863E+00
2852      2.84279460    0.20844708E+00
2853      2.84329460    0.20873593E+00
2854      2.84379460    0.20902518E+00
2855      2.84429460    0.20931482E+00
2856      2.84479460    0.20960487E+00
2857      2.84529460    0.20989531E+00
2858      2.84579460    0.21018615E+00
2859      2.84629460    0.21047740E+00
2860      2.84679460    0.21076904E+00
2861      2.84729460    0.21106109E+00
2862      2.84779460    0.21135354E+00
2863      2.84829460    0.21164639E+00
2864      2.84879460    0.21193964E+00
2865      2.84929460    0.21223330E+00
2866      2.84979460    0.21252737E+00
2867      2.85029460    0.21282183E+00
2868      2.85079460    0.21311671E+00
2869      2.85129460    0.21341199E+00
2870      2.85179460    0.21370767E+00
2871      2.85229460    0.21400376E+00
2872      2.85279460    0.21430026E+00
2873      2.85329460    0.21459717E+00
2874      2.85379460    0.21489448E+00
2875      2.85429460    0.21519220E+00
2876      2.85479460    0.21549033E+00
2877      2.85529460    0.21578888E+00
2878      2.85579460    0.21608783E+00
2879      2.85629460    0.21638719E+00
2880      2.85679460    0.21668696E+00
2881      2.85729460    0.21698715E+00
2882      2.85779460    0.21728775E+00
2883      2.85829460    0.21758876E+00
2884      2.85879460    0.21789018E+00
2885      2.85929460    0.21819202E+00
2886      2.85979460    0.21849427E+00
2887      2.86029460    0.21879694E+00
2888      2.86079460    0.21910002E+00
2889      2.86129460    0.21940351E+00
2890      2.86179460    0.21970743E+00
2891      2.86229460    0.22001176E+00
2892      2.86279460    0.22031650E+00
2893      2.86329460    0.22062167E+00
2894      2.86379460    0.22092725E+00
2895      2.86429460    0.22123325E+00
2896      2.86479460    0.22153967E+00
2897      2.86529460    0.22184651E+00
2898      2.86579460    0.22215378E+00
2899      2.86629460    0.22246146E+00
2900      2.86679460    0.22276956E+00
2901      2.86729460    0.22307808E+00
2902      2.86779460    0.22338703E+00
2903      2.86829460    0.22369640E+00
2904      2.86879460    0.22400619E+00
2905      2.86929460    0.22431641E+00
2906      2.86979460    0.22462705E+00
2907      2.87029460    0.22493812E+00
2908      2.87079460    0.22524961E+00
2909      2.87129460    0.22556153E+00
2910      2.87179460    0.22587387E+00
2911      2.87229460    0.22618664E+00
2912      2.87279460    0.22649984E+00
2913      2.87329460    0.22681347E+00
2914      2.87379460    0.22712752E+00
2915      2.87429460    0.22744200E+00
2916      2.87479460    0.22775692E+00
2917      2.87529460    0.22807226E+00
2918      2.87579460    0.22838803E+00
2919      2.87629460    0.22870424E+00
2920      2.87679460    0.22902087E+00
2921      2.87729460    0.22933794E+00
2922      2.87779460    0.22965544E+00
2923      2.87829460    0.22997337E+00
2924      2.87879460    0.23029174E+00
2925      2.87929460    0.23061054E+00
2926      2.87979460    0.23092978E+00
2927      2.88029460    0.23124945E+00
2928      2.88079460    0.23156956E+00
2929      2.88129460    0.23189010E+00
2930      2.88179460    0.23221108E+00
2931      2.88229460    0.23253249E+00
2932      2.88279460    0.23285435E+00
2933      2.88329460    0.23317664E+00
2934      2.88379460    0.23349937E+00
2935      2.88429460    0.23382254E+00
2936      2.88479460    0.23414615E+00
2937      2.88529460    0.23447021E+00
2938      2.88579460    0.23479470E+00
2939      2.88629460    0.23511963E+00
2940      2.88679460    0.23544501E+00
2941      2.88729460    0.23577082E+00
2942      2.88779460    0.23609708E+00
2943      2.88829460    0.23642379E+00
2944      2.88879460    0.23675094E+00
2945      2.88929460    0.23707853E+00
2946      2.88979460    0.23740657E+00
2947      2.89029460    0.23773505E+00
2948      2.89079460    0.23806398E+00
2949      2.89129460    0.23839335E+00
2950      2.89179460    0.23872318E+00
2951      2.89229460    0.23905345E+00
2952      2.89279460    0.23938417E+00
2953      2.89329460    0.23971533E+00
2954      2.89379460    0.24004695E+00
2955      2.89429460    0.24037902E+00
2956      2.89479460    0.24071153E+00
2957      2.89529460    0.24104450E+00
2958      2.89579460    0.24137792E+00
2959      2.89629460    0.24171179E+00
2960      2.89679460    0.24204611E+00
2961      2.89729460    0.24238089E+00
2962      2.89779460    0.24271612E+00
2963      2.89829460    0.24305181E+00
2964      2.89879460    0.24338794E+00
2965      2.89929460    0.24372454E+00
2966      2.89979460    0.24406159E+00
2967      2.90029460    0.24439909E+00
2968      2.90079460    0.24473705E+00
2969      2.90129460    0.24507547E+00
2970      2.90179460    0.24541435E+00
2971      2.90229460    0.24575369E+00
2972      2.90279460    0.24609348E+00
2973      2.90329460    0.24643373E+00
2974      2.90379460    0.24677445E+00
2975      2.90429460    0.24711562E+00
2976      2.90479460    0.24745725E+00
2977      2.90529460    0.24779935E+00
2978      2.90579460    0.24814191E+00
2979      2.90629460    0.24848493E+00
2980      2.90679460    0.24882841E+00
2981      2.90729460    0.24917236E+00
2982      2.90779460    0.24951677E+00
2983      2.90829460    0.24986165E+00
2984      2.90879460    0.25020699E+00
2985      2.90929460    0.25055280E+00
2986      2.90979460    0.25089907E+00
2987      2.91029460    0.25124581E+00
2988      2.91079460    0.25159302E+00
2989      2.91129460    0.25194070E+00
2990      2.91179460    0.25228884E+00
2991      2.91229460    0.25263745E+00
2992      2.91279460    0.25298654E+00
2993      2.91329460    0.25333609E+00
2994      2.91379460    0.25368611E+00
2995      2.91429460    0.25403661E+00
2996      2.91479460    0.25438758E+00
2997      2.91529460    0.25473902E+00
2998      2.91579460    0.25509093E+00
2999      2.91629460    0.25544331E+00
3000      2.91679460    0.25579617E+00
3001      2.91729460    0.25614950E+00
3002      2.91779460    0.25650331E+00
3003      2.91829460    0.25685760E+00
3004      2.91879460    0.25721236E+00
3005      2.91929460    0.25756759E+00
3006      2.91979460    0.25792331E+00
3007      2.92029460    0.25827950E+00
3008      2.92079460    0.25863617E+00
3009      2.92129460    0.25899332E+00
3010      2.92179460    0.25935095E+00
3011      2.92229460    0.25970905E+00
3012      2.92279460    0.26006764E+00
3013      2.92329460    0.26042671E+00
3014      2.92379460    0.26078626E+00
3015      2.92429460    0.26114629E+00
3016      2.92479460    0.26150681E+00
3017      2.92529460    0.26186781E+00
3018      2.92579460    0.26222929E+00
3019      2.92629460    0.26259126E+00
3020      2.92679460    0.26295371E+00
3021      2.92729460    0.26331665E+00
3022      2.92779460    0.26368007E+00
3023      2.92829460    0.26404398E+00
3024      2.92879460    0.26440838E+00
3025      2.92929460    0.26477326E+00
3026      2.92979460    0.26513863E+00
3027      2.93029460    0.26550449E+00
3028      2.93079460    0.26587084E+00
3029      2.93129460    0.26623768E+00
3030      2.93179460    0.26660501E+00
3031      2.93229460    0.26697284E+00
3032      2.93279460    0.26734115E+00
3033      2.93329460    0.26770995E+00
3034      2.93379460    0.26807925E+00
3035      2.93429460    0.26844904E+00
3036      2.93479460    0.26881933E+00
3037      2.93529460    0.26919010E+00
3038      2.93579460    0.26956138E+00
3039      2.93629460    0.26993315E+00
3040      2.93679460    0.27030541E+00
3041      2.93729460    0.27067817E+00
3042      2.93779460    0.27105143E+00
3043      2.93829460    0.27142519E+00
3044      2.93879460    0.27179944E+00
3045      2.93929460    0.27217419E+00
3046      2.93979460    0.27254944E+00
3047      2.94029460    0.27292520E+00
3048      2.94079460    0.27330145E+00
3049      2.94129460    0.27367820E+00
3050      2.94179460    0.27405546E+00
3051      2.94229460    0.27443321E+00
3052      2.94279460    0.27481147E+00
3053      2.94329460    0.27519023E+00
3054      2.94379460    0.27556950E+00
3055      2.94429460    0.27594927E+00
3056      2.94479460    0.27632955E+00
3057      2.94529460    0.27671033E+00
3058      2.94579460    0.27709161E+00
3059      2.94629460    0.27747341E+00
3060      2.94679460    0.27785571E+00
3061      2.94729460    0.27823852E+00
3062      2.94779460    0.27862183E+00
3063      2.94829460    0.27900566E+00
3064      2.94879460    0.27938999E+00
3065      2.94929460    0.27977484E+00
3066      2.94979460    0.28016019E+00
3067      2.95029460    0.28054606E+00
3068      2.95079460    0.28093244E+00
3069      2.95129460    0.28131933E+00
3070      2.95179460    0.28170673E+00
3071      2.95229460    0.28209465E+00
3072      2.95279460    0.28248308E+00
3073      2.95329460    0.28287202E+00
3074      2.95379460    0.28326148E+00
3075      2.95429460    0.28365146E+00
3076      2.95479460    0.28404195E+00
3077      2.95529460    0.28443296E+00
3078      2.95579460    0.28482449E+00
3079      2.95629460    0.28521653E+00
3080      2.95679460    0.28560909E+00
3081      2.95729460    0.28600218E+00
3082      2.95779460    0.28639578E+00
3083      2.95829460    0.28678990E+00
3084      2.95879460    0.28718454E+00
3085      2.95929460    0.28757970E+00
3086      2.95979460    0.28797539E+00
3087      2.96029460    0.28837160E+00
3088      2.96079460    0.28876833E+00
3089      2.96129460    0.28916558E+00
3090      2.96179460    0.28956336E+00
3091      2.96229460    0.28996167E+00
3092      2.96279460    0.29036050E+00
3093      2.96329460    0.29075985E+00
3094      2.96379460    0.29115973E+00
3095      2.96429460    0.29156014E+00
3096      2.96479460    0.29196108E+00
3097      2.96529460    0.29236254E+00
3098      2.96579460    0.29276454E+00
3099      2.96629460    0.29316706E+00
3100      2.96679460    0.29357011E+00
3101      2.96729460    0.29397370E+00
3102      2.96779460    0.29437781E+00
3103      2.96829460    0.29478246E+00
3104      2.96879460    0.29518764E+00
3105      2.96929460    0.29559335E+00
3106      2.96979460    0.29599959E+00
3107      2.97029460    0.29640637E+00
3108      2.97079460    0.29681369E+00
3109      2.97129460    0.29722154E+00
3110      2.97179460    0.29762992E+00
3111      2.97229460    0.29803884E+00
3112      2.97279460    0.29844830E+00
3113      2.97329460    0.29885830E+00
3114      2.97379460    0.29926883E+00
3115      2.97429460    0.29967990E+00
3116      2.97479460    0.30009151E+00
3117      2.97529460    0.30050367E+00
3118      2.97579460    0.30091636E+00
3119      2.97629460    0.30132959E+00
3120      2.97679460    0.30174337E+00
3121      2.97729460    0.30215768E+00
3122      2.97779460    0.30257254E+00
3123      2.97829460    0.30298795E+00
3124      2.97879460    0.30340390E+00
3125      2.97929460    0.30382039E+00
3126      2.97979460    0.30423742E+00
3127      2.98029460    0.30465501E+00
3128      2.98079460    0.30507314E+00
3129      2.98129460    0.30549181E+00
3130      2.98179460    0.30591104E+00
3131      2.98229460    0.30633081E+00
3132      2.98279460    0.30675113E+00
3133      2.98329460    0.30717200E+00
3134      2.98379460    0.30759342E+00
3135      2.98429460    0.30801539E+00
3136      2.98479460    0.30843791E+00
3137      2.98529460    0.30886098E+00
3138      2.98579460    0.30928461E+00
3139      2.98629460    0.30970878E+00
3140      2.98679460    0.31013351E+00
3141      2.98729460    0.31055880E+00
3142      2.98779460    0.31098464E+00
3143      2.98829460    0.31141103E+00
3144      2.98879460    0.31183798E+00
3145      2.98929460    0.31226549E+00
3146      2.98979460    0.31269356E+00
3147      2.99029460    0.31312218E+00
3148      2.99079460    0.31355136E+00
3149      2.99129460    0.31398110E+00
3150      2.99179460    0.31441139E+00
3151      2.99229460    0.31484225E+00
3152      2.99279460    0.31527367E+00
3153      2.99329460    0.31570565E+00
3154      2.99379460    0.31613819E+00
3155      2.99429460    0.31657129E+00
3156      2.99479460    0.31700496E+00
3157      2.99529460    0.31743919E+00
3158      2.99579460    0.31787398E+00
3159      2.99629460    0.31830934E+00
3160      2.99679460    0.31874527E+00
3161      2.99729460    0.31918176E+00
3162      2.99779460    0.31961881E+00
3163      2.99829460    0.32005644E+00
3164      2.99879460    0.32049463E+00
3165      2.99929460    0.32093339E+00
3166      2.99979460    0.32137272E+00
3167      3.00029460    0.32181262E+00
3168      3.00079460    0.32225308E+00
3169      3.00129460    0.32269412E+00
3170      3.00179460    0.32313573E+00
3171      3.00229460    0.32357792E+00
3172      3.00279460    0.32402067E+00
3173      3.00329460    0.32446400E+00
3174      3.00379460    0.32490790E+00
3175      3.00429460    0.32535238E+00
3176      3.00479460    0.32579743E+00
3177      3.00529460    0.32624305E+00
3178      3.00579460    0.32668926E+00
3179      3.00629460    0.32713604E+00
3180      3.00679460    0.32758339E+00
3181      3.00729460    0.32803133E+00
3182      3.00779460    0.32847984E+00
3183      3.00829460    0.32892893E+00
3184      3.00879460    0.32937861E+00
3185      3.00929460    0.32982886E+00
3186      3.00979460    0.33027969E+00
3187      3.01029460    0.33073111E+00
3188      3.01079460    0.33118311E+00
3189      3.01129460    0.33163569E+00
3190      3.01179460    0.33208885E+00
3191      3.01229460    0.33254260E+00
3192      3.01279460    0.33299693E+00
3193      3.01329460    0.33345185E+00
3194      3.01379460    0.33390736E+00
3195      3.01429460    0.33436345E+00
3196      3.01479460    0.33482012E+00
3197      3.01529460    0.33527739E+00
3198      3.01579460    0.33573524E+00
3199      3.01629460    0.33619369E+00
3200      3.01679460    0.33665272E+00
3201      3.01729460    0.33711234E+00
3202      3.01779460    0.33757255E+00
3203      3.01829460    0.33803336E+00
3204      3.01879460    0.33849476E+00
3205      3.01929460    0.33895675E+00
3206      3.01979460    0.33941933E+00
3207      3.02029460    0.33988250E+00
3208      3.02079460    0.34034628E+00
3209      3.02129460    0.34081064E+00
3210      3.02179460    0.34127560E+00
3211      3.02229460    0.34174116E+00
3212      3.02279460    0.34220732E+00
3213      3.02329460    0.34267407E+00
3214      3.02379460    0.34314142E+00
3215      3.02429460    0.34360937E+00
3216      3.02479460    0.34407792E+00
3217      3.02529460    0.34454707E+00
3218      3.02579460    0.34501682E+00
3219      3.02629460    0.34548717E+00
3220      3.02679460    0.34595812E+00
3221      3.02729460    0.34642968E+00
3222      3.02779460    0.34690184E+00
3223      3.02829460    0.34737460E+00
3224      3.02879460    0.34784796E+00
3225      3.02929460    0.34832194E+00
3226      3.02979460    0.34879651E+00
3227      3.03029460    0.34927170E+00
3228      3.03079460    0.34974749E+00
3229      3.03129460    0.35022389E+00
3230      3.03179460    0.35070089E+00
3231      3.03229460    0.35117851E+00
3232      3.03279460    0.35165673E+00
3233      3.03329460    0.35213557E+00
3234      3.03379460    0.35261501E+00
3235      3.03429460    0.35309507E+00
3236      3.03479460    0.35357573E+00
3237      3.03529460    0.35405701E+00
3238      3.03579460    0.35453891E+00
3239      3.03629460    0.35502142E+00
3240      3.03679460    0.35550454E+00
3241      3.03729460    0.35598827E+00
3242      3.03779460    0.35647263E+00
3243      3.03829460    0.35695759E+00
3244      3.03879460    0.35744318E+00
3245      3.03929460    0.35792938E+00
3246      3.03979460    0.35841620E+00
3247      3.04029460    0.35890364E+00
3248      3.04079460    0.35939170E+00
3249      3.04129460    0.35988038E+00
3250      3.04179460    0.36036968E+00
3251      3.04229460    0.36085960E+00
3252      3.04279460    0.36135015E+00
3253      3.04329460    0.36184131E+00
3254      3.04379460    0.36233310E+00
3255      3.04429460    0.36282551E+00
3256      3.04479460    0.36331855E+00
3257      3.04529460    0.36381221E+00
3258      3.04579460    0.36430650E+00
3259      3.04629460    0.36480142E+00
3260      3.04679460    0.36529696E+00
3261      3.04729460    0.36579313E+00
3262      3.04779460    0.36628992E+00
3263      3.04829460    0.36678735E+00
3264      3.04879460    0.36728540E+00
3265      3.04929460    0.36778409E+00
3266      3.04979460    0.36828341E+00
3267      3.05029460    0.36878335E+00
3268      3.05079460    0.36928393E+00
3269      3.05129460    0.36978515E+00
3270      3.05179460    0.37028699E+00
3271      3.05229460    0.37078947E+00
3272      3.05279460    0.37129259E+00
3273      3.05329460    0.37179634E+00
3274      3.05379460    0.37230072E+00
3275      3.05429460    0.37280574E+00
3276      3.05479460    0.37331140E+00
3277      3.05529460    0.37381770E+00
3278      3.05579460    0.37432464E+00
3279      3.05629460    0.37483221E+00
3280      3.05679460    0.37534043E+00
3281      3.05729460    0.37584928E+00
3282      3.05779460    0.37635878E+00
3283      3.05829460    0.37686891E+00
3284      3.05879460    0.37737969E+00
3285      3.05929460    0.37789112E+00
