 Step   rOH   Energy
2504      2.66879460    0.84896693E-01
2505      2.66929460    0.84953735E-01
2506      2.66979460    0.85010767E-01
2507      2.67029460    0.85067788E-01
2508      2.67079460    0.85124799E-01
2509      2.67129460    0.85181800E-01
2510      2.67179460    0.85238791E-01
2511      2.67229460    0.85295771E-01
2512      2.67279460    0.85352741E-01
2513      2.67329460    0.85409700E-01
2514      2.67379460    0.85466649E-01
2515      2.67429460    0.85523588E-01
2516      2.67479460    0.85580516E-01
2517      2.67529460    0.85637434E-01
2518      2.67579460    0.85694341E-01
2519      2.67629460    0.85751238E-01
2520      2.67679460    0.85808124E-01
2521      2.67729460    0.85865000E-01
2522      2.67779460    0.85921865E-01
2523      2.67829460    0.85978720E-01
2524      2.67879460    0.86035564E-01
2525      2.67929460    0.86092397E-01
2526      2.67979460    0.86149220E-01
2527      2.68029460    0.86206032E-01
2528      2.68079460    0.86262834E-01
2529      2.68129460    0.86319625E-01
2530      2.68179460    0.86376405E-01
2531      2.68229460    0.86433175E-01
2532      2.68279460    0.86489934E-01
2533      2.68329460    0.86546682E-01
2534      2.68379460    0.86603420E-01
2535      2.68429460    0.86660147E-01
2536      2.68479460    0.86716863E-01
2537      2.68529460    0.86773568E-01
2538      2.68579460    0.86830263E-01
2539      2.68629460    0.86886947E-01
2540      2.68679460    0.86943620E-01
2541      2.68729460    0.87000282E-01
2542      2.68779460    0.87056933E-01
2543      2.68829460    0.87113574E-01
2544      2.68879460    0.87170204E-01
2545      2.68929460    0.87226822E-01
2546      2.68979460    0.87283430E-01
2547      2.69029460    0.87340027E-01
2548      2.69079460    0.87396613E-01
2549      2.69129460    0.87453188E-01
2550      2.69179460    0.87509752E-01
2551      2.69229460    0.87566306E-01
2552      2.69279460    0.87622848E-01
2553      2.69329460    0.87679379E-01
2554      2.69379460    0.87735899E-01
2555      2.69429460    0.87792408E-01
2556      2.69479460    0.87848907E-01
2557      2.69529460    0.87905394E-01
2558      2.69579460    0.87961870E-01
2559      2.69629460    0.88018335E-01
2560      2.69679460    0.88074789E-01
2561      2.69729460    0.88131231E-01
2562      2.69779460    0.88187663E-01
2563      2.69829460    0.88244083E-01
2564      2.69879460    0.88300493E-01
2565      2.69929460    0.88356891E-01
2566      2.69979460    0.88413278E-01
2567      2.70029460    0.88469654E-01
2568      2.70079460    0.88526018E-01
2569      2.70129460    0.88582372E-01
2570      2.70179460    0.88638714E-01
2571      2.70229460    0.88695045E-01
2572      2.70279460    0.88751364E-01
2573      2.70329460    0.88807672E-01
2574      2.70379460    0.88863970E-01
2575      2.70429460    0.88920255E-01
2576      2.70479460    0.88976530E-01
2577      2.70529460    0.89032793E-01
2578      2.70579460    0.89089044E-01
2579      2.70629460    0.89145285E-01
2580      2.70679460    0.89201514E-01
2581      2.70729460    0.89257731E-01
2582      2.70779460    0.89313938E-01
2583      2.70829460    0.89370132E-01
2584      2.70879460    0.89426316E-01
2585      2.70929460    0.89482488E-01
2586      2.70979460    0.89538648E-01
2587      2.71029460    0.89594797E-01
2588      2.71079460    0.89650935E-01
2589      2.71129460    0.89707061E-01
2590      2.71179460    0.89763175E-01
2591      2.71229460    0.89819278E-01
2592      2.71279460    0.89875369E-01
2593      2.71329460    0.89931449E-01
2594      2.71379460    0.89987518E-01
2595      2.71429460    0.90043574E-01
2596      2.71479460    0.90099619E-01
2597      2.71529460    0.90155653E-01
2598      2.71579460    0.90211675E-01
2599      2.71629460    0.90267685E-01
2600      2.71679460    0.90323684E-01
2601      2.71729460    0.90379671E-01
2602      2.71779460    0.90435646E-01
2603      2.71829460    0.90491610E-01
2604      2.71879460    0.90547562E-01
2605      2.71929460    0.90603502E-01
2606      2.71979460    0.90659430E-01
2607      2.72029460    0.90715347E-01
2608      2.72079460    0.90771252E-01
2609      2.72129460    0.90827145E-01
2610      2.72179460    0.90883027E-01
2611      2.72229460    0.90938896E-01
2612      2.72279460    0.90994754E-01
2613      2.72329460    0.91050600E-01
2614      2.72379460    0.91106434E-01
2615      2.72429460    0.91162257E-01
2616      2.72479460    0.91218067E-01
2617      2.72529460    0.91273866E-01
2618      2.72579460    0.91329653E-01
2619      2.72629460    0.91385428E-01
2620      2.72679460    0.91441191E-01
2621      2.72729460    0.91496942E-01
2622      2.72779460    0.91552681E-01
2623      2.72829460    0.91608408E-01
2624      2.72879460    0.91664123E-01
2625      2.72929460    0.91719826E-01
2626      2.72979460    0.91775518E-01
2627      2.73029460    0.91831197E-01
2628      2.73079460    0.91886864E-01
2629      2.73129460    0.91942519E-01
2630      2.73179460    0.91998163E-01
2631      2.73229460    0.92053794E-01
2632      2.73279460    0.92109413E-01
2633      2.73329460    0.92165020E-01
2634      2.73379460    0.92220615E-01
2635      2.73429460    0.92276198E-01
2636      2.73479460    0.92331769E-01
2637      2.73529460    0.92387327E-01
2638      2.73579460    0.92442874E-01
2639      2.73629460    0.92498408E-01
2640      2.73679460    0.92553930E-01
2641      2.73729460    0.92609440E-01
2642      2.73779460    0.92664938E-01
2643      2.73829460    0.92720424E-01
2644      2.73879460    0.92775897E-01
2645      2.73929460    0.92831359E-01
2646      2.73979460    0.92886808E-01
2647      2.74029460    0.92942244E-01
2648      2.74079460    0.92997669E-01
2649      2.74129460    0.93053081E-01
2650      2.74179460    0.93108481E-01
2651      2.74229460    0.93163869E-01
2652      2.74279460    0.93219244E-01
2653      2.74329460    0.93274607E-01
2654      2.74379460    0.93329958E-01
2655      2.74429460    0.93385296E-01
2656      2.74479460    0.93440622E-01
2657      2.74529460    0.93495936E-01
2658      2.74579460    0.93551237E-01
2659      2.74629460    0.93606526E-01
2660      2.74679460    0.93661803E-01
2661      2.74729460    0.93717067E-01
2662      2.74779460    0.93772319E-01
2663      2.74829460    0.93827558E-01
2664      2.74879460    0.93882785E-01
2665      2.74929460    0.93937999E-01
2666      2.74979460    0.93993201E-01
2667      2.75029460    0.94048390E-01
2668      2.75079460    0.94103567E-01
2669      2.75129460    0.94158732E-01
2670      2.75179460    0.94213884E-01
2671      2.75229460    0.94269023E-01
2672      2.75279460    0.94324150E-01
2673      2.75329460    0.94379264E-01
2674      2.75379460    0.94434366E-01
2675      2.75429460    0.94489455E-01
2676      2.75479460    0.94544531E-01
2677      2.75529460    0.94599595E-01
2678      2.75579460    0.94654647E-01
2679      2.75629460    0.94709686E-01
2680      2.75679460    0.94764712E-01
2681      2.75729460    0.94819725E-01
2682      2.75779460    0.94874726E-01
2683      2.75829460    0.94929714E-01
2684      2.75879460    0.94984690E-01
2685      2.75929460    0.95039652E-01
2686      2.75979460    0.95094602E-01
2687      2.76029460    0.95149540E-01
2688      2.76079460    0.95204464E-01
2689      2.76129460    0.95259376E-01
2690      2.76179460    0.95314276E-01
2691      2.76229460    0.95369162E-01
2692      2.76279460    0.95424036E-01
2693      2.76329460    0.95478897E-01
2694      2.76379460    0.95533745E-01
2695      2.76429460    0.95588580E-01
2696      2.76479460    0.95643402E-01
2697      2.76529460    0.95698212E-01
2698      2.76579460    0.95753009E-01
2699      2.76629460    0.95807793E-01
2700      2.76679460    0.95862564E-01
2701      2.76729460    0.95917322E-01
2702      2.76779460    0.95972068E-01
2703      2.76829460    0.96026800E-01
2704      2.76879460    0.96081520E-01
2705      2.76929460    0.96136227E-01
2706      2.76979460    0.96190920E-01
2707      2.77029460    0.96245601E-01
2708      2.77079460    0.96300269E-01
2709      2.77129460    0.96354924E-01
2710      2.77179460    0.96409566E-01
2711      2.77229460    0.96464195E-01
2712      2.77279460    0.96518811E-01
2713      2.77329460    0.96573414E-01
2714      2.77379460    0.96628004E-01
2715      2.77429460    0.96682581E-01
2716      2.77479460    0.96737145E-01
2717      2.77529460    0.96791696E-01
2718      2.77579460    0.96846234E-01
2719      2.77629460    0.96900759E-01
2720      2.77679460    0.96955271E-01
2721      2.77729460    0.97009769E-01
2722      2.77779460    0.97064255E-01
2723      2.77829460    0.97118727E-01
2724      2.77879460    0.97173187E-01
2725      2.77929460    0.97227633E-01
2726      2.77979460    0.97282066E-01
2727      2.78029460    0.97336486E-01
2728      2.78079460    0.97390893E-01
2729      2.78129460    0.97445287E-01
2730      2.78179460    0.97499667E-01
2731      2.78229460    0.97554035E-01
2732      2.78279460    0.97608389E-01
2733      2.78329460    0.97662730E-01
2734      2.78379460    0.97717057E-01
2735      2.78429460    0.97771372E-01
2736      2.78479460    0.97825673E-01
2737      2.78529460    0.97879961E-01
2738      2.78579460    0.97934236E-01
2739      2.78629460    0.97988497E-01
2740      2.78679460    0.98042745E-01
2741      2.78729460    0.98096980E-01
2742      2.78779460    0.98151202E-01
2743      2.78829460    0.98205410E-01
2744      2.78879460    0.98259605E-01
2745      2.78929460    0.98313787E-01
2746      2.78979460    0.98367955E-01
2747      2.79029460    0.98422110E-01
2748      2.79079460    0.98476252E-01
2749      2.79129460    0.98530380E-01
2750      2.79179460    0.98584495E-01
2751      2.79229460    0.98638596E-01
2752      2.79279460    0.98692684E-01
2753      2.79329460    0.98746759E-01
2754      2.79379460    0.98800820E-01
2755      2.79429460    0.98854868E-01
2756      2.79479460    0.98908902E-01
2757      2.79529460    0.98962923E-01
2758      2.79579460    0.99016931E-01
2759      2.79629460    0.99070925E-01
2760      2.79679460    0.99124905E-01
2761      2.79729460    0.99178872E-01
2762      2.79779460    0.99232826E-01
2763      2.79829460    0.99286766E-01
2764      2.79879460    0.99340693E-01
2765      2.79929460    0.99394606E-01
2766      2.79979460    0.99448505E-01
2767      2.80029460    0.99502391E-01
2768      2.80079460    0.99556263E-01
2769      2.80129460    0.99610122E-01
2770      2.80179460    0.99663967E-01
2771      2.80229460    0.99717799E-01
2772      2.80279460    0.99771617E-01
2773      2.80329460    0.99825422E-01
2774      2.80379460    0.99879212E-01
2775      2.80429460    0.99932990E-01
2776      2.80479460    0.99986753E-01
2777      2.80529460    0.10004050E+00
2778      2.80579460    0.10009424E+00
2779      2.80629460    0.10014796E+00
2780      2.80679460    0.10020167E+00
2781      2.80729460    0.10025537E+00
2782      2.80779460    0.10030905E+00
2783      2.80829460    0.10036272E+00
2784      2.80879460    0.10041637E+00
2785      2.80929460    0.10047001E+00
2786      2.80979460    0.10052364E+00
2787      2.81029460    0.10057725E+00
2788      2.81079460    0.10063085E+00
2789      2.81129460    0.10068444E+00
2790      2.81179460    0.10073801E+00
2791      2.81229460    0.10079156E+00
2792      2.81279460    0.10084511E+00
2793      2.81329460    0.10089864E+00
2794      2.81379460    0.10095216E+00
2795      2.81429460    0.10100566E+00
2796      2.81479460    0.10105915E+00
2797      2.81529460    0.10111262E+00
2798      2.81579460    0.10116608E+00
2799      2.81629460    0.10121953E+00
2800      2.81679460    0.10127297E+00
2801      2.81729460    0.10132639E+00
2802      2.81779460    0.10137979E+00
2803      2.81829460    0.10143318E+00
2804      2.81879460    0.10148656E+00
2805      2.81929460    0.10153993E+00
2806      2.81979460    0.10159328E+00
2807      2.82029460    0.10164661E+00
2808      2.82079460    0.10169993E+00
2809      2.82129460    0.10175324E+00
2810      2.82179460    0.10180654E+00
2811      2.82229460    0.10185982E+00
2812      2.82279460    0.10191308E+00
2813      2.82329460    0.10196634E+00
2814      2.82379460    0.10201958E+00
2815      2.82429460    0.10207280E+00
2816      2.82479460    0.10212601E+00
2817      2.82529460    0.10217921E+00
2818      2.82579460    0.10223239E+00
2819      2.82629460    0.10228556E+00
2820      2.82679460    0.10233871E+00
2821      2.82729460    0.10239186E+00
2822      2.82779460    0.10244498E+00
2823      2.82829460    0.10249809E+00
2824      2.82879460    0.10255119E+00
2825      2.82929460    0.10260428E+00
2826      2.82979460    0.10265735E+00
2827      2.83029460    0.10271040E+00
2828      2.83079460    0.10276345E+00
2829      2.83129460    0.10281647E+00
2830      2.83179460    0.10286949E+00
2831      2.83229460    0.10292249E+00
2832      2.83279460    0.10297547E+00
2833      2.83329460    0.10302844E+00
2834      2.83379460    0.10308140E+00
2835      2.83429460    0.10313434E+00
2836      2.83479460    0.10318727E+00
2837      2.83529460    0.10324019E+00
2838      2.83579460    0.10329309E+00
2839      2.83629460    0.10334598E+00
2840      2.83679460    0.10339885E+00
2841      2.83729460    0.10345171E+00
2842      2.83779460    0.10350455E+00
2843      2.83829460    0.10355738E+00
2844      2.83879460    0.10361019E+00
2845      2.83929460    0.10366299E+00
2846      2.83979460    0.10371578E+00
2847      2.84029460    0.10376855E+00
2848      2.84079460    0.10382131E+00
2849      2.84129460    0.10387406E+00
2850      2.84179460    0.10392679E+00
2851      2.84229460    0.10397950E+00
2852      2.84279460    0.10403220E+00
2853      2.84329460    0.10408489E+00
2854      2.84379460    0.10413756E+00
2855      2.84429460    0.10419022E+00
2856      2.84479460    0.10424286E+00
2857      2.84529460    0.10429549E+00
2858      2.84579460    0.10434811E+00
2859      2.84629460    0.10440071E+00
2860      2.84679460    0.10445330E+00
2861      2.84729460    0.10450587E+00
2862      2.84779460    0.10455842E+00
2863      2.84829460    0.10461097E+00
2864      2.84879460    0.10466350E+00
2865      2.84929460    0.10471601E+00
2866      2.84979460    0.10476851E+00
2867      2.85029460    0.10482100E+00
2868      2.85079460    0.10487347E+00
2869      2.85129460    0.10492592E+00
2870      2.85179460    0.10497837E+00
2871      2.85229460    0.10503079E+00
2872      2.85279460    0.10508321E+00
2873      2.85329460    0.10513561E+00
2874      2.85379460    0.10518799E+00
2875      2.85429460    0.10524036E+00
2876      2.85479460    0.10529272E+00
2877      2.85529460    0.10534506E+00
2878      2.85579460    0.10539738E+00
2879      2.85629460    0.10544969E+00
2880      2.85679460    0.10550199E+00
2881      2.85729460    0.10555427E+00
2882      2.85779460    0.10560654E+00
2883      2.85829460    0.10565880E+00
2884      2.85879460    0.10571104E+00
2885      2.85929460    0.10576326E+00
2886      2.85979460    0.10581547E+00
2887      2.86029460    0.10586767E+00
2888      2.86079460    0.10591985E+00
2889      2.86129460    0.10597201E+00
2890      2.86179460    0.10602416E+00
2891      2.86229460    0.10607630E+00
2892      2.86279460    0.10612842E+00
2893      2.86329460    0.10618053E+00
2894      2.86379460    0.10623262E+00
2895      2.86429460    0.10628470E+00
2896      2.86479460    0.10633677E+00
2897      2.86529460    0.10638881E+00
2898      2.86579460    0.10644085E+00
2899      2.86629460    0.10649287E+00
2900      2.86679460    0.10654487E+00
2901      2.86729460    0.10659686E+00
2902      2.86779460    0.10664884E+00
2903      2.86829460    0.10670080E+00
2904      2.86879460    0.10675275E+00
2905      2.86929460    0.10680468E+00
2906      2.86979460    0.10685660E+00
2907      2.87029460    0.10690850E+00
2908      2.87079460    0.10696038E+00
2909      2.87129460    0.10701226E+00
2910      2.87179460    0.10706411E+00
2911      2.87229460    0.10711596E+00
2912      2.87279460    0.10716779E+00
2913      2.87329460    0.10721960E+00
2914      2.87379460    0.10727140E+00
2915      2.87429460    0.10732318E+00
2916      2.87479460    0.10737495E+00
2917      2.87529460    0.10742671E+00
2918      2.87579460    0.10747844E+00
2919      2.87629460    0.10753017E+00
2920      2.87679460    0.10758188E+00
2921      2.87729460    0.10763357E+00
2922      2.87779460    0.10768525E+00
2923      2.87829460    0.10773692E+00
2924      2.87879460    0.10778857E+00
2925      2.87929460    0.10784021E+00
2926      2.87979460    0.10789183E+00
2927      2.88029460    0.10794343E+00
2928      2.88079460    0.10799502E+00
2929      2.88129460    0.10804660E+00
2930      2.88179460    0.10809816E+00
2931      2.88229460    0.10814971E+00
2932      2.88279460    0.10820124E+00
2933      2.88329460    0.10825275E+00
2934      2.88379460    0.10830426E+00
2935      2.88429460    0.10835574E+00
2936      2.88479460    0.10840721E+00
2937      2.88529460    0.10845867E+00
2938      2.88579460    0.10851011E+00
2939      2.88629460    0.10856154E+00
2940      2.88679460    0.10861295E+00
2941      2.88729460    0.10866435E+00
2942      2.88779460    0.10871573E+00
2943      2.88829460    0.10876709E+00
2944      2.88879460    0.10881845E+00
2945      2.88929460    0.10886978E+00
2946      2.88979460    0.10892110E+00
2947      2.89029460    0.10897241E+00
2948      2.89079460    0.10902370E+00
2949      2.89129460    0.10907498E+00
2950      2.89179460    0.10912624E+00
2951      2.89229460    0.10917749E+00
2952      2.89279460    0.10922872E+00
2953      2.89329460    0.10927994E+00
2954      2.89379460    0.10933114E+00
2955      2.89429460    0.10938232E+00
2956      2.89479460    0.10943349E+00
2957      2.89529460    0.10948465E+00
2958      2.89579460    0.10953579E+00
2959      2.89629460    0.10958692E+00
2960      2.89679460    0.10963803E+00
2961      2.89729460    0.10968912E+00
2962      2.89779460    0.10974020E+00
2963      2.89829460    0.10979127E+00
2964      2.89879460    0.10984232E+00
2965      2.89929460    0.10989335E+00
2966      2.89979460    0.10994437E+00
2967      2.90029460    0.10999538E+00
2968      2.90079460    0.11004637E+00
2969      2.90129460    0.11009734E+00
2970      2.90179460    0.11014830E+00
2971      2.90229460    0.11019925E+00
2972      2.90279460    0.11025017E+00
2973      2.90329460    0.11030109E+00
2974      2.90379460    0.11035199E+00
2975      2.90429460    0.11040287E+00
2976      2.90479460    0.11045374E+00
2977      2.90529460    0.11050459E+00
2978      2.90579460    0.11055543E+00
2979      2.90629460    0.11060625E+00
2980      2.90679460    0.11065706E+00
2981      2.90729460    0.11070785E+00
2982      2.90779460    0.11075862E+00
2983      2.90829460    0.11080939E+00
2984      2.90879460    0.11086013E+00
2985      2.90929460    0.11091086E+00
2986      2.90979460    0.11096158E+00
2987      2.91029460    0.11101228E+00
2988      2.91079460    0.11106296E+00
2989      2.91129460    0.11111363E+00
2990      2.91179460    0.11116429E+00
2991      2.91229460    0.11121493E+00
2992      2.91279460    0.11126555E+00
2993      2.91329460    0.11131616E+00
2994      2.91379460    0.11136675E+00
2995      2.91429460    0.11141733E+00
2996      2.91479460    0.11146789E+00
2997      2.91529460    0.11151844E+00
2998      2.91579460    0.11156897E+00
2999      2.91629460    0.11161948E+00
3000      2.91679460    0.11166998E+00
3001      2.91729460    0.11172047E+00
3002      2.91779460    0.11177094E+00
3003      2.91829460    0.11182139E+00
3004      2.91879460    0.11187183E+00
3005      2.91929460    0.11192226E+00
3006      2.91979460    0.11197267E+00
3007      2.92029460    0.11202306E+00
3008      2.92079460    0.11207344E+00
3009      2.92129460    0.11212380E+00
3010      2.92179460    0.11217414E+00
3011      2.92229460    0.11222448E+00
3012      2.92279460    0.11227479E+00
3013      2.92329460    0.11232509E+00
3014      2.92379460    0.11237538E+00
3015      2.92429460    0.11242565E+00
3016      2.92479460    0.11247590E+00
3017      2.92529460    0.11252614E+00
3018      2.92579460    0.11257636E+00
3019      2.92629460    0.11262657E+00
3020      2.92679460    0.11267676E+00
3021      2.92729460    0.11272694E+00
3022      2.92779460    0.11277710E+00
3023      2.92829460    0.11282724E+00
3024      2.92879460    0.11287737E+00
3025      2.92929460    0.11292749E+00
3026      2.92979460    0.11297758E+00
3027      2.93029460    0.11302767E+00
3028      2.93079460    0.11307774E+00
3029      2.93129460    0.11312779E+00
3030      2.93179460    0.11317782E+00
3031      2.93229460    0.11322785E+00
3032      2.93279460    0.11327785E+00
3033      2.93329460    0.11332784E+00
3034      2.93379460    0.11337781E+00
3035      2.93429460    0.11342777E+00
3036      2.93479460    0.11347772E+00
3037      2.93529460    0.11352764E+00
3038      2.93579460    0.11357755E+00
3039      2.93629460    0.11362745E+00
3040      2.93679460    0.11367733E+00
3041      2.93729460    0.11372720E+00
3042      2.93779460    0.11377705E+00
3043      2.93829460    0.11382688E+00
3044      2.93879460    0.11387670E+00
3045      2.93929460    0.11392650E+00
3046      2.93979460    0.11397629E+00
3047      2.94029460    0.11402606E+00
3048      2.94079460    0.11407581E+00
3049      2.94129460    0.11412555E+00
3050      2.94179460    0.11417528E+00
3051      2.94229460    0.11422498E+00
3052      2.94279460    0.11427468E+00
3053      2.94329460    0.11432435E+00
3054      2.94379460    0.11437402E+00
3055      2.94429460    0.11442366E+00
3056      2.94479460    0.11447329E+00
3057      2.94529460    0.11452290E+00
3058      2.94579460    0.11457250E+00
3059      2.94629460    0.11462209E+00
3060      2.94679460    0.11467165E+00
3061      2.94729460    0.11472120E+00
3062      2.94779460    0.11477074E+00
3063      2.94829460    0.11482026E+00
3064      2.94879460    0.11486976E+00
3065      2.94929460    0.11491925E+00
3066      2.94979460    0.11496872E+00
3067      2.95029460    0.11501818E+00
3068      2.95079460    0.11506762E+00
3069      2.95129460    0.11511704E+00
3070      2.95179460    0.11516645E+00
3071      2.95229460    0.11521585E+00
3072      2.95279460    0.11526522E+00
3073      2.95329460    0.11531459E+00
3074      2.95379460    0.11536393E+00
3075      2.95429460    0.11541326E+00
3076      2.95479460    0.11546258E+00
3077      2.95529460    0.11551187E+00
3078      2.95579460    0.11556116E+00
3079      2.95629460    0.11561042E+00
3080      2.95679460    0.11565967E+00
3081      2.95729460    0.11570891E+00
3082      2.95779460    0.11575813E+00
3083      2.95829460    0.11580733E+00
3084      2.95879460    0.11585652E+00
3085      2.95929460    0.11590569E+00
3086      2.95979460    0.11595485E+00
3087      2.96029460    0.11600399E+00
3088      2.96079460    0.11605311E+00
3089      2.96129460    0.11610222E+00
3090      2.96179460    0.11615131E+00
3091      2.96229460    0.11620038E+00
3092      2.96279460    0.11624944E+00
3093      2.96329460    0.11629849E+00
3094      2.96379460    0.11634752E+00
3095      2.96429460    0.11639653E+00
3096      2.96479460    0.11644553E+00
3097      2.96529460    0.11649451E+00
3098      2.96579460    0.11654347E+00
3099      2.96629460    0.11659242E+00
3100      2.96679460    0.11664135E+00
3101      2.96729460    0.11669027E+00
3102      2.96779460    0.11673917E+00
3103      2.96829460    0.11678805E+00
3104      2.96879460    0.11683692E+00
3105      2.96929460    0.11688577E+00
3106      2.96979460    0.11693461E+00
3107      2.97029460    0.11698343E+00
3108      2.97079460    0.11703224E+00
3109      2.97129460    0.11708102E+00
3110      2.97179460    0.11712980E+00
3111      2.97229460    0.11717855E+00
3112      2.97279460    0.11722729E+00
3113      2.97329460    0.11727602E+00
3114      2.97379460    0.11732473E+00
3115      2.97429460    0.11737342E+00
3116      2.97479460    0.11742210E+00
3117      2.97529460    0.11747076E+00
3118      2.97579460    0.11751940E+00
3119      2.97629460    0.11756803E+00
3120      2.97679460    0.11761664E+00
3121      2.97729460    0.11766524E+00
3122      2.97779460    0.11771382E+00
3123      2.97829460    0.11776238E+00
3124      2.97879460    0.11781093E+00
3125      2.97929460    0.11785946E+00
3126      2.97979460    0.11790798E+00
3127      2.98029460    0.11795647E+00
3128      2.98079460    0.11800496E+00
3129      2.98129460    0.11805343E+00
3130      2.98179460    0.11810188E+00
3131      2.98229460    0.11815031E+00
3132      2.98279460    0.11819873E+00
3133      2.98329460    0.11824713E+00
3134      2.98379460    0.11829552E+00
3135      2.98429460    0.11834389E+00
3136      2.98479460    0.11839224E+00
3137      2.98529460    0.11844058E+00
3138      2.98579460    0.11848890E+00
3139      2.98629460    0.11853721E+00
3140      2.98679460    0.11858550E+00
3141      2.98729460    0.11863377E+00
3142      2.98779460    0.11868203E+00
3143      2.98829460    0.11873027E+00
3144      2.98879460    0.11877849E+00
3145      2.98929460    0.11882670E+00
3146      2.98979460    0.11887490E+00
3147      2.99029460    0.11892307E+00
3148      2.99079460    0.11897123E+00
3149      2.99129460    0.11901938E+00
3150      2.99179460    0.11906750E+00
3151      2.99229460    0.11911561E+00
3152      2.99279460    0.11916371E+00
3153      2.99329460    0.11921179E+00
3154      2.99379460    0.11925985E+00
3155      2.99429460    0.11930790E+00
3156      2.99479460    0.11935593E+00
3157      2.99529460    0.11940394E+00
3158      2.99579460    0.11945194E+00
3159      2.99629460    0.11949992E+00
3160      2.99679460    0.11954788E+00
3161      2.99729460    0.11959583E+00
3162      2.99779460    0.11964376E+00
3163      2.99829460    0.11969168E+00
3164      2.99879460    0.11973958E+00
3165      2.99929460    0.11978746E+00
3166      2.99979460    0.11983533E+00
3167      3.00029460    0.11988318E+00
3168      3.00079460    0.11993101E+00
3169      3.00129460    0.11997883E+00
3170      3.00179460    0.12002663E+00
3171      3.00229460    0.12007442E+00
3172      3.00279460    0.12012219E+00
3173      3.00329460    0.12016994E+00
3174      3.00379460    0.12021768E+00
3175      3.00429460    0.12026540E+00
3176      3.00479460    0.12031310E+00
3177      3.00529460    0.12036079E+00
3178      3.00579460    0.12040846E+00
3179      3.00629460    0.12045611E+00
3180      3.00679460    0.12050375E+00
3181      3.00729460    0.12055137E+00
3182      3.00779460    0.12059898E+00
3183      3.00829460    0.12064657E+00
3184      3.00879460    0.12069414E+00
3185      3.00929460    0.12074170E+00
3186      3.00979460    0.12078924E+00
3187      3.01029460    0.12083676E+00
3188      3.01079460    0.12088427E+00
3189      3.01129460    0.12093176E+00
3190      3.01179460    0.12097923E+00
3191      3.01229460    0.12102669E+00
3192      3.01279460    0.12107413E+00
3193      3.01329460    0.12112156E+00
3194      3.01379460    0.12116896E+00
3195      3.01429460    0.12121636E+00
3196      3.01479460    0.12126373E+00
3197      3.01529460    0.12131109E+00
3198      3.01579460    0.12135843E+00
3199      3.01629460    0.12140576E+00
3200      3.01679460    0.12145307E+00
3201      3.01729460    0.12150036E+00
3202      3.01779460    0.12154764E+00
3203      3.01829460    0.12159490E+00
3204      3.01879460    0.12164214E+00
3205      3.01929460    0.12168937E+00
3206      3.01979460    0.12173658E+00
3207      3.02029460    0.12178377E+00
3208      3.02079460    0.12183095E+00
3209      3.02129460    0.12187811E+00
3210      3.02179460    0.12192526E+00
3211      3.02229460    0.12197238E+00
3212      3.02279460    0.12201950E+00
3213      3.02329460    0.12206659E+00
3214      3.02379460    0.12211367E+00
3215      3.02429460    0.12216073E+00
3216      3.02479460    0.12220778E+00
3217      3.02529460    0.12225481E+00
3218      3.02579460    0.12230182E+00
3219      3.02629460    0.12234881E+00
3220      3.02679460    0.12239579E+00
3221      3.02729460    0.12244275E+00
3222      3.02779460    0.12248970E+00
3223      3.02829460    0.12253663E+00
3224      3.02879460    0.12258354E+00
3225      3.02929460    0.12263044E+00
3226      3.02979460    0.12267732E+00
3227      3.03029460    0.12272418E+00
3228      3.03079460    0.12277103E+00
3229      3.03129460    0.12281786E+00
3230      3.03179460    0.12286467E+00
3231      3.03229460    0.12291147E+00
3232      3.03279460    0.12295824E+00
3233      3.03329460    0.12300501E+00
3234      3.03379460    0.12305175E+00
3235      3.03429460    0.12309848E+00
3236      3.03479460    0.12314520E+00
3237      3.03529460    0.12319189E+00
3238      3.03579460    0.12323857E+00
3239      3.03629460    0.12328524E+00
3240      3.03679460    0.12333188E+00
3241      3.03729460    0.12337851E+00
3242      3.03779460    0.12342513E+00
3243      3.03829460    0.12347172E+00
3244      3.03879460    0.12351830E+00
3245      3.03929460    0.12356487E+00
3246      3.03979460    0.12361141E+00
3247      3.04029460    0.12365794E+00
3248      3.04079460    0.12370446E+00
3249      3.04129460    0.12375095E+00
3250      3.04179460    0.12379743E+00
3251      3.04229460    0.12384389E+00
3252      3.04279460    0.12389034E+00
3253      3.04329460    0.12393677E+00
3254      3.04379460    0.12398318E+00
3255      3.04429460    0.12402958E+00
3256      3.04479460    0.12407596E+00
3257      3.04529460    0.12412232E+00
3258      3.04579460    0.12416867E+00
3259      3.04629460    0.12421500E+00
3260      3.04679460    0.12426131E+00
3261      3.04729460    0.12430760E+00
3262      3.04779460    0.12435388E+00
3263      3.04829460    0.12440014E+00
3264      3.04879460    0.12444639E+00
3265      3.04929460    0.12449262E+00
3266      3.04979460    0.12453883E+00
3267      3.05029460    0.12458502E+00
3268      3.05079460    0.12463120E+00
3269      3.05129460    0.12467736E+00
3270      3.05179460    0.12472351E+00
3271      3.05229460    0.12476964E+00
3272      3.05279460    0.12481575E+00
3273      3.05329460    0.12486184E+00
3274      3.05379460    0.12490792E+00
3275      3.05429460    0.12495398E+00
3276      3.05479460    0.12500002E+00
3277      3.05529460    0.12504605E+00
3278      3.05579460    0.12509206E+00
3279      3.05629460    0.12513805E+00
3280      3.05679460    0.12518403E+00
