 Step   rOH   Energy
2482      2.65779460    0.80077861E-01
2483      2.65829460    0.80135145E-01
2484      2.65879460    0.80192419E-01
2485      2.65929460    0.80249683E-01
2486      2.65979460    0.80306937E-01
2487      2.66029460    0.80364181E-01
2488      2.66079460    0.80421415E-01
2489      2.66129460    0.80478639E-01
2490      2.66179460    0.80535853E-01
2491      2.66229460    0.80593057E-01
2492      2.66279460    0.80650250E-01
2493      2.66329460    0.80707434E-01
2494      2.66379460    0.80764607E-01
2495      2.66429460    0.80821770E-01
2496      2.66479460    0.80878923E-01
2497      2.66529460    0.80936066E-01
2498      2.66579460    0.80993198E-01
2499      2.66629460    0.81050320E-01
2500      2.66679460    0.81107432E-01
2501      2.66729460    0.81164534E-01
2502      2.66779460    0.81221625E-01
2503      2.66829460    0.81278706E-01
2504      2.66879460    0.81335777E-01
2505      2.66929460    0.81392838E-01
2506      2.66979460    0.81449888E-01
2507      2.67029460    0.81506927E-01
2508      2.67079460    0.81563957E-01
2509      2.67129460    0.81620976E-01
2510      2.67179460    0.81677984E-01
2511      2.67229460    0.81734982E-01
2512      2.67279460    0.81791970E-01
2513      2.67329460    0.81848947E-01
2514      2.67379460    0.81905914E-01
2515      2.67429460    0.81962870E-01
2516      2.67479460    0.82019815E-01
2517      2.67529460    0.82076751E-01
2518      2.67579460    0.82133675E-01
2519      2.67629460    0.82190589E-01
2520      2.67679460    0.82247493E-01
2521      2.67729460    0.82304385E-01
2522      2.67779460    0.82361268E-01
2523      2.67829460    0.82418139E-01
2524      2.67879460    0.82475000E-01
2525      2.67929460    0.82531850E-01
2526      2.67979460    0.82588690E-01
2527      2.68029460    0.82645519E-01
2528      2.68079460    0.82702337E-01
2529      2.68129460    0.82759145E-01
2530      2.68179460    0.82815941E-01
2531      2.68229460    0.82872727E-01
2532      2.68279460    0.82929503E-01
2533      2.68329460    0.82986267E-01
2534      2.68379460    0.83043021E-01
2535      2.68429460    0.83099764E-01
2536      2.68479460    0.83156496E-01
2537      2.68529460    0.83213217E-01
2538      2.68579460    0.83269927E-01
2539      2.68629460    0.83326627E-01
2540      2.68679460    0.83383315E-01
2541      2.68729460    0.83439993E-01
2542      2.68779460    0.83496660E-01
2543      2.68829460    0.83553315E-01
2544      2.68879460    0.83609960E-01
2545      2.68929460    0.83666594E-01
2546      2.68979460    0.83723217E-01
2547      2.69029460    0.83779829E-01
2548      2.69079460    0.83836430E-01
2549      2.69129460    0.83893020E-01
2550      2.69179460    0.83949598E-01
2551      2.69229460    0.84006166E-01
2552      2.69279460    0.84062723E-01
2553      2.69329460    0.84119268E-01
2554      2.69379460    0.84175803E-01
2555      2.69429460    0.84232326E-01
2556      2.69479460    0.84288838E-01
2557      2.69529460    0.84345339E-01
2558      2.69579460    0.84401829E-01
2559      2.69629460    0.84458308E-01
2560      2.69679460    0.84514776E-01
2561      2.69729460    0.84571232E-01
2562      2.69779460    0.84627677E-01
2563      2.69829460    0.84684111E-01
2564      2.69879460    0.84740534E-01
2565      2.69929460    0.84796945E-01
2566      2.69979460    0.84853345E-01
2567      2.70029460    0.84909734E-01
2568      2.70079460    0.84966111E-01
2569      2.70129460    0.85022478E-01
2570      2.70179460    0.85078832E-01
2571      2.70229460    0.85135176E-01
2572      2.70279460    0.85191508E-01
2573      2.70329460    0.85247829E-01
2574      2.70379460    0.85304138E-01
2575      2.70429460    0.85360436E-01
2576      2.70479460    0.85416722E-01
2577      2.70529460    0.85472997E-01
2578      2.70579460    0.85529261E-01
2579      2.70629460    0.85585513E-01
2580      2.70679460    0.85641754E-01
2581      2.70729460    0.85697983E-01
2582      2.70779460    0.85754200E-01
2583      2.70829460    0.85810406E-01
2584      2.70879460    0.85866601E-01
2585      2.70929460    0.85922784E-01
2586      2.70979460    0.85978955E-01
2587      2.71029460    0.86035115E-01
2588      2.71079460    0.86091264E-01
2589      2.71129460    0.86147400E-01
2590      2.71179460    0.86203525E-01
2591      2.71229460    0.86259639E-01
2592      2.71279460    0.86315740E-01
2593      2.71329460    0.86371830E-01
2594      2.71379460    0.86427909E-01
2595      2.71429460    0.86483975E-01
2596      2.71479460    0.86540030E-01
2597      2.71529460    0.86596074E-01
2598      2.71579460    0.86652105E-01
2599      2.71629460    0.86708125E-01
2600      2.71679460    0.86764133E-01
2601      2.71729460    0.86820129E-01
2602      2.71779460    0.86876114E-01
2603      2.71829460    0.86932086E-01
2604      2.71879460    0.86988047E-01
2605      2.71929460    0.87043996E-01
2606      2.71979460    0.87099933E-01
2607      2.72029460    0.87155858E-01
2608      2.72079460    0.87211772E-01
2609      2.72129460    0.87267673E-01
2610      2.72179460    0.87323563E-01
2611      2.72229460    0.87379441E-01
2612      2.72279460    0.87435306E-01
2613      2.72329460    0.87491160E-01
2614      2.72379460    0.87547002E-01
2615      2.72429460    0.87602832E-01
2616      2.72479460    0.87658650E-01
2617      2.72529460    0.87714456E-01
2618      2.72579460    0.87770250E-01
2619      2.72629460    0.87826031E-01
2620      2.72679460    0.87881801E-01
2621      2.72729460    0.87937559E-01
2622      2.72779460    0.87993305E-01
2623      2.72829460    0.88049039E-01
2624      2.72879460    0.88104760E-01
2625      2.72929460    0.88160470E-01
2626      2.72979460    0.88216167E-01
2627      2.73029460    0.88271852E-01
2628      2.73079460    0.88327525E-01
2629      2.73129460    0.88383186E-01
2630      2.73179460    0.88438835E-01
2631      2.73229460    0.88494472E-01
2632      2.73279460    0.88550096E-01
2633      2.73329460    0.88605708E-01
2634      2.73379460    0.88661308E-01
2635      2.73429460    0.88716896E-01
2636      2.73479460    0.88772471E-01
2637      2.73529460    0.88828035E-01
2638      2.73579460    0.88883586E-01
2639      2.73629460    0.88939124E-01
2640      2.73679460    0.88994651E-01
2641      2.73729460    0.89050165E-01
2642      2.73779460    0.89105666E-01
2643      2.73829460    0.89161156E-01
2644      2.73879460    0.89216633E-01
2645      2.73929460    0.89272098E-01
2646      2.73979460    0.89327550E-01
2647      2.74029460    0.89382990E-01
2648      2.74079460    0.89438417E-01
2649      2.74129460    0.89493833E-01
2650      2.74179460    0.89549235E-01
2651      2.74229460    0.89604626E-01
2652      2.74279460    0.89660003E-01
2653      2.74329460    0.89715369E-01
2654      2.74379460    0.89770722E-01
2655      2.74429460    0.89826062E-01
2656      2.74479460    0.89881390E-01
2657      2.74529460    0.89936705E-01
2658      2.74579460    0.89992008E-01
2659      2.74629460    0.90047299E-01
2660      2.74679460    0.90102576E-01
2661      2.74729460    0.90157842E-01
2662      2.74779460    0.90213094E-01
2663      2.74829460    0.90268334E-01
2664      2.74879460    0.90323562E-01
2665      2.74929460    0.90378777E-01
2666      2.74979460    0.90433979E-01
2667      2.75029460    0.90489168E-01
2668      2.75079460    0.90544345E-01
2669      2.75129460    0.90599510E-01
2670      2.75179460    0.90654661E-01
2671      2.75229460    0.90709800E-01
2672      2.75279460    0.90764926E-01
2673      2.75329460    0.90820040E-01
2674      2.75379460    0.90875141E-01
2675      2.75429460    0.90930229E-01
2676      2.75479460    0.90985304E-01
2677      2.75529460    0.91040367E-01
2678      2.75579460    0.91095417E-01
2679      2.75629460    0.91150454E-01
2680      2.75679460    0.91205478E-01
2681      2.75729460    0.91260489E-01
2682      2.75779460    0.91315488E-01
2683      2.75829460    0.91370474E-01
2684      2.75879460    0.91425447E-01
2685      2.75929460    0.91480407E-01
2686      2.75979460    0.91535354E-01
2687      2.76029460    0.91590288E-01
2688      2.76079460    0.91645210E-01
2689      2.76129460    0.91700118E-01
2690      2.76179460    0.91755014E-01
2691      2.76229460    0.91809897E-01
2692      2.76279460    0.91864767E-01
2693      2.76329460    0.91919623E-01
2694      2.76379460    0.91974467E-01
2695      2.76429460    0.92029298E-01
2696      2.76479460    0.92084116E-01
2697      2.76529460    0.92138921E-01
2698      2.76579460    0.92193713E-01
2699      2.76629460    0.92248492E-01
2700      2.76679460    0.92303258E-01
2701      2.76729460    0.92358011E-01
2702      2.76779460    0.92412751E-01
2703      2.76829460    0.92467478E-01
2704      2.76879460    0.92522191E-01
2705      2.76929460    0.92576892E-01
2706      2.76979460    0.92631579E-01
2707      2.77029460    0.92686254E-01
2708      2.77079460    0.92740915E-01
2709      2.77129460    0.92795563E-01
2710      2.77179460    0.92850198E-01
2711      2.77229460    0.92904820E-01
2712      2.77279460    0.92959429E-01
2713      2.77329460    0.93014024E-01
2714      2.77379460    0.93068607E-01
2715      2.77429460    0.93123176E-01
2716      2.77479460    0.93177732E-01
2717      2.77529460    0.93232275E-01
2718      2.77579460    0.93286804E-01
2719      2.77629460    0.93341320E-01
2720      2.77679460    0.93395824E-01
2721      2.77729460    0.93450313E-01
2722      2.77779460    0.93504790E-01
2723      2.77829460    0.93559253E-01
2724      2.77879460    0.93613703E-01
2725      2.77929460    0.93668139E-01
2726      2.77979460    0.93722563E-01
2727      2.78029460    0.93776973E-01
2728      2.78079460    0.93831369E-01
2729      2.78129460    0.93885753E-01
2730      2.78179460    0.93940122E-01
2731      2.78229460    0.93994479E-01
2732      2.78279460    0.94048822E-01
2733      2.78329460    0.94103152E-01
2734      2.78379460    0.94157468E-01
2735      2.78429460    0.94211771E-01
2736      2.78479460    0.94266061E-01
2737      2.78529460    0.94320337E-01
2738      2.78579460    0.94374599E-01
2739      2.78629460    0.94428849E-01
2740      2.78679460    0.94483084E-01
2741      2.78729460    0.94537306E-01
2742      2.78779460    0.94591515E-01
2743      2.78829460    0.94645710E-01
2744      2.78879460    0.94699892E-01
2745      2.78929460    0.94754060E-01
2746      2.78979460    0.94808215E-01
2747      2.79029460    0.94862356E-01
2748      2.79079460    0.94916484E-01
2749      2.79129460    0.94970598E-01
2750      2.79179460    0.95024698E-01
2751      2.79229460    0.95078785E-01
2752      2.79279460    0.95132858E-01
2753      2.79329460    0.95186918E-01
2754      2.79379460    0.95240964E-01
2755      2.79429460    0.95294996E-01
2756      2.79479460    0.95349015E-01
2757      2.79529460    0.95403020E-01
2758      2.79579460    0.95457012E-01
2759      2.79629460    0.95510990E-01
2760      2.79679460    0.95564954E-01
2761      2.79729460    0.95618904E-01
2762      2.79779460    0.95672841E-01
2763      2.79829460    0.95726764E-01
2764      2.79879460    0.95780673E-01
2765      2.79929460    0.95834569E-01
2766      2.79979460    0.95888451E-01
2767      2.80029460    0.95942319E-01
2768      2.80079460    0.95996173E-01
2769      2.80129460    0.96050014E-01
2770      2.80179460    0.96103840E-01
2771      2.80229460    0.96157653E-01
2772      2.80279460    0.96211453E-01
2773      2.80329460    0.96265238E-01
2774      2.80379460    0.96319010E-01
2775      2.80429460    0.96372767E-01
2776      2.80479460    0.96426511E-01
2777      2.80529460    0.96480241E-01
2778      2.80579460    0.96533958E-01
2779      2.80629460    0.96587660E-01
2780      2.80679460    0.96641348E-01
2781      2.80729460    0.96695023E-01
2782      2.80779460    0.96748684E-01
2783      2.80829460    0.96802330E-01
2784      2.80879460    0.96855963E-01
2785      2.80929460    0.96909582E-01
2786      2.80979460    0.96963187E-01
2787      2.81029460    0.97016778E-01
2788      2.81079460    0.97070355E-01
2789      2.81129460    0.97123918E-01
2790      2.81179460    0.97177468E-01
2791      2.81229460    0.97231003E-01
2792      2.81279460    0.97284524E-01
2793      2.81329460    0.97338031E-01
2794      2.81379460    0.97391524E-01
2795      2.81429460    0.97445003E-01
2796      2.81479460    0.97498468E-01
2797      2.81529460    0.97551920E-01
2798      2.81579460    0.97605357E-01
2799      2.81629460    0.97658779E-01
2800      2.81679460    0.97712188E-01
2801      2.81729460    0.97765583E-01
2802      2.81779460    0.97818964E-01
2803      2.81829460    0.97872330E-01
2804      2.81879460    0.97925683E-01
2805      2.81929460    0.97979021E-01
2806      2.81979460    0.98032346E-01
2807      2.82029460    0.98085656E-01
2808      2.82079460    0.98138952E-01
2809      2.82129460    0.98192234E-01
2810      2.82179460    0.98245501E-01
2811      2.82229460    0.98298755E-01
2812      2.82279460    0.98351994E-01
2813      2.82329460    0.98405219E-01
2814      2.82379460    0.98458430E-01
2815      2.82429460    0.98511627E-01
2816      2.82479460    0.98564809E-01
2817      2.82529460    0.98617977E-01
2818      2.82579460    0.98671131E-01
2819      2.82629460    0.98724271E-01
2820      2.82679460    0.98777397E-01
2821      2.82729460    0.98830508E-01
2822      2.82779460    0.98883605E-01
2823      2.82829460    0.98936688E-01
2824      2.82879460    0.98989756E-01
2825      2.82929460    0.99042810E-01
2826      2.82979460    0.99095850E-01
2827      2.83029460    0.99148875E-01
2828      2.83079460    0.99201887E-01
2829      2.83129460    0.99254883E-01
2830      2.83179460    0.99307866E-01
2831      2.83229460    0.99360834E-01
2832      2.83279460    0.99413788E-01
2833      2.83329460    0.99466727E-01
2834      2.83379460    0.99519652E-01
2835      2.83429460    0.99572563E-01
2836      2.83479460    0.99625459E-01
2837      2.83529460    0.99678341E-01
2838      2.83579460    0.99731208E-01
2839      2.83629460    0.99784061E-01
2840      2.83679460    0.99836900E-01
2841      2.83729460    0.99889724E-01
2842      2.83779460    0.99942533E-01
2843      2.83829460    0.99995329E-01
2844      2.83879460    0.10004811E+00
2845      2.83929460    0.10010088E+00
2846      2.83979460    0.10015363E+00
2847      2.84029460    0.10020636E+00
2848      2.84079460    0.10025909E+00
2849      2.84129460    0.10031180E+00
2850      2.84179460    0.10036449E+00
2851      2.84229460    0.10041717E+00
2852      2.84279460    0.10046983E+00
2853      2.84329460    0.10052248E+00
2854      2.84379460    0.10057512E+00
2855      2.84429460    0.10062774E+00
2856      2.84479460    0.10068035E+00
2857      2.84529460    0.10073294E+00
2858      2.84579460    0.10078552E+00
2859      2.84629460    0.10083808E+00
2860      2.84679460    0.10089063E+00
2861      2.84729460    0.10094316E+00
2862      2.84779460    0.10099568E+00
2863      2.84829460    0.10104818E+00
2864      2.84879460    0.10110067E+00
2865      2.84929460    0.10115315E+00
2866      2.84979460    0.10120561E+00
2867      2.85029460    0.10125805E+00
2868      2.85079460    0.10131048E+00
2869      2.85129460    0.10136290E+00
2870      2.85179460    0.10141530E+00
2871      2.85229460    0.10146769E+00
2872      2.85279460    0.10152006E+00
2873      2.85329460    0.10157242E+00
2874      2.85379460    0.10162476E+00
2875      2.85429460    0.10167709E+00
2876      2.85479460    0.10172940E+00
2877      2.85529460    0.10178170E+00
2878      2.85579460    0.10183399E+00
2879      2.85629460    0.10188625E+00
2880      2.85679460    0.10193851E+00
2881      2.85729460    0.10199075E+00
2882      2.85779460    0.10204297E+00
2883      2.85829460    0.10209518E+00
2884      2.85879460    0.10214738E+00
2885      2.85929460    0.10219956E+00
2886      2.85979460    0.10225172E+00
2887      2.86029460    0.10230387E+00
2888      2.86079460    0.10235601E+00
2889      2.86129460    0.10240813E+00
2890      2.86179460    0.10246024E+00
2891      2.86229460    0.10251233E+00
2892      2.86279460    0.10256441E+00
2893      2.86329460    0.10261647E+00
2894      2.86379460    0.10266851E+00
2895      2.86429460    0.10272055E+00
2896      2.86479460    0.10277256E+00
2897      2.86529460    0.10282457E+00
2898      2.86579460    0.10287655E+00
2899      2.86629460    0.10292852E+00
2900      2.86679460    0.10298048E+00
2901      2.86729460    0.10303242E+00
2902      2.86779460    0.10308435E+00
2903      2.86829460    0.10313626E+00
2904      2.86879460    0.10318816E+00
2905      2.86929460    0.10324004E+00
2906      2.86979460    0.10329191E+00
2907      2.87029460    0.10334377E+00
2908      2.87079460    0.10339560E+00
2909      2.87129460    0.10344743E+00
2910      2.87179460    0.10349923E+00
2911      2.87229460    0.10355103E+00
2912      2.87279460    0.10360280E+00
2913      2.87329460    0.10365457E+00
2914      2.87379460    0.10370631E+00
2915      2.87429460    0.10375805E+00
2916      2.87479460    0.10380976E+00
2917      2.87529460    0.10386147E+00
2918      2.87579460    0.10391315E+00
2919      2.87629460    0.10396483E+00
2920      2.87679460    0.10401648E+00
2921      2.87729460    0.10406813E+00
2922      2.87779460    0.10411975E+00
2923      2.87829460    0.10417137E+00
2924      2.87879460    0.10422296E+00
2925      2.87929460    0.10427454E+00
2926      2.87979460    0.10432611E+00
2927      2.88029460    0.10437766E+00
2928      2.88079460    0.10442920E+00
2929      2.88129460    0.10448072E+00
2930      2.88179460    0.10453223E+00
2931      2.88229460    0.10458372E+00
2932      2.88279460    0.10463519E+00
2933      2.88329460    0.10468665E+00
2934      2.88379460    0.10473810E+00
2935      2.88429460    0.10478953E+00
2936      2.88479460    0.10484095E+00
2937      2.88529460    0.10489235E+00
2938      2.88579460    0.10494373E+00
2939      2.88629460    0.10499510E+00
2940      2.88679460    0.10504646E+00
2941      2.88729460    0.10509779E+00
2942      2.88779460    0.10514912E+00
2943      2.88829460    0.10520043E+00
2944      2.88879460    0.10525172E+00
2945      2.88929460    0.10530300E+00
2946      2.88979460    0.10535426E+00
2947      2.89029460    0.10540551E+00
2948      2.89079460    0.10545674E+00
2949      2.89129460    0.10550796E+00
2950      2.89179460    0.10555916E+00
2951      2.89229460    0.10561035E+00
2952      2.89279460    0.10566152E+00
2953      2.89329460    0.10571268E+00
2954      2.89379460    0.10576382E+00
2955      2.89429460    0.10581494E+00
2956      2.89479460    0.10586605E+00
2957      2.89529460    0.10591715E+00
2958      2.89579460    0.10596823E+00
2959      2.89629460    0.10601929E+00
2960      2.89679460    0.10607034E+00
2961      2.89729460    0.10612137E+00
2962      2.89779460    0.10617239E+00
2963      2.89829460    0.10622339E+00
2964      2.89879460    0.10627438E+00
2965      2.89929460    0.10632535E+00
2966      2.89979460    0.10637631E+00
2967      2.90029460    0.10642725E+00
2968      2.90079460    0.10647817E+00
2969      2.90129460    0.10652909E+00
2970      2.90179460    0.10657998E+00
2971      2.90229460    0.10663086E+00
2972      2.90279460    0.10668172E+00
2973      2.90329460    0.10673257E+00
2974      2.90379460    0.10678341E+00
2975      2.90429460    0.10683422E+00
2976      2.90479460    0.10688503E+00
2977      2.90529460    0.10693581E+00
2978      2.90579460    0.10698658E+00
2979      2.90629460    0.10703734E+00
2980      2.90679460    0.10708808E+00
2981      2.90729460    0.10713880E+00
2982      2.90779460    0.10718951E+00
2983      2.90829460    0.10724021E+00
2984      2.90879460    0.10729089E+00
2985      2.90929460    0.10734155E+00
2986      2.90979460    0.10739220E+00
2987      2.91029460    0.10744283E+00
2988      2.91079460    0.10749344E+00
2989      2.91129460    0.10754405E+00
2990      2.91179460    0.10759463E+00
2991      2.91229460    0.10764520E+00
2992      2.91279460    0.10769575E+00
2993      2.91329460    0.10774629E+00
2994      2.91379460    0.10779682E+00
2995      2.91429460    0.10784732E+00
2996      2.91479460    0.10789782E+00
2997      2.91529460    0.10794829E+00
2998      2.91579460    0.10799875E+00
2999      2.91629460    0.10804920E+00
3000      2.91679460    0.10809963E+00
3001      2.91729460    0.10815004E+00
3002      2.91779460    0.10820044E+00
3003      2.91829460    0.10825082E+00
3004      2.91879460    0.10830119E+00
3005      2.91929460    0.10835154E+00
3006      2.91979460    0.10840188E+00
3007      2.92029460    0.10845220E+00
3008      2.92079460    0.10850250E+00
3009      2.92129460    0.10855279E+00
3010      2.92179460    0.10860306E+00
3011      2.92229460    0.10865332E+00
3012      2.92279460    0.10870356E+00
3013      2.92329460    0.10875379E+00
3014      2.92379460    0.10880400E+00
3015      2.92429460    0.10885419E+00
3016      2.92479460    0.10890437E+00
3017      2.92529460    0.10895454E+00
3018      2.92579460    0.10900468E+00
3019      2.92629460    0.10905482E+00
3020      2.92679460    0.10910493E+00
3021      2.92729460    0.10915503E+00
3022      2.92779460    0.10920512E+00
3023      2.92829460    0.10925519E+00
3024      2.92879460    0.10930524E+00
3025      2.92929460    0.10935528E+00
3026      2.92979460    0.10940530E+00
3027      2.93029460    0.10945530E+00
3028      2.93079460    0.10950529E+00
3029      2.93129460    0.10955527E+00
3030      2.93179460    0.10960523E+00
3031      2.93229460    0.10965517E+00
3032      2.93279460    0.10970510E+00
3033      2.93329460    0.10975501E+00
3034      2.93379460    0.10980490E+00
3035      2.93429460    0.10985478E+00
3036      2.93479460    0.10990465E+00
3037      2.93529460    0.10995450E+00
3038      2.93579460    0.11000433E+00
3039      2.93629460    0.11005415E+00
3040      2.93679460    0.11010395E+00
3041      2.93729460    0.11015373E+00
3042      2.93779460    0.11020350E+00
3043      2.93829460    0.11025325E+00
3044      2.93879460    0.11030299E+00
3045      2.93929460    0.11035271E+00
3046      2.93979460    0.11040242E+00
3047      2.94029460    0.11045211E+00
3048      2.94079460    0.11050178E+00
3049      2.94129460    0.11055144E+00
3050      2.94179460    0.11060108E+00
3051      2.94229460    0.11065071E+00
3052      2.94279460    0.11070032E+00
3053      2.94329460    0.11074991E+00
3054      2.94379460    0.11079949E+00
3055      2.94429460    0.11084905E+00
3056      2.94479460    0.11089860E+00
3057      2.94529460    0.11094813E+00
3058      2.94579460    0.11099764E+00
3059      2.94629460    0.11104714E+00
3060      2.94679460    0.11109663E+00
3061      2.94729460    0.11114609E+00
3062      2.94779460    0.11119554E+00
3063      2.94829460    0.11124498E+00
3064      2.94879460    0.11129440E+00
3065      2.94929460    0.11134380E+00
3066      2.94979460    0.11139319E+00
3067      2.95029460    0.11144256E+00
3068      2.95079460    0.11149191E+00
3069      2.95129460    0.11154125E+00
3070      2.95179460    0.11159058E+00
3071      2.95229460    0.11163988E+00
3072      2.95279460    0.11168918E+00
3073      2.95329460    0.11173845E+00
3074      2.95379460    0.11178771E+00
3075      2.95429460    0.11183695E+00
3076      2.95479460    0.11188618E+00
3077      2.95529460    0.11193539E+00
3078      2.95579460    0.11198459E+00
3079      2.95629460    0.11203377E+00
3080      2.95679460    0.11208293E+00
3081      2.95729460    0.11213208E+00
3082      2.95779460    0.11218121E+00
3083      2.95829460    0.11223032E+00
3084      2.95879460    0.11227942E+00
3085      2.95929460    0.11232850E+00
3086      2.95979460    0.11237757E+00
3087      2.96029460    0.11242662E+00
3088      2.96079460    0.11247566E+00
3089      2.96129460    0.11252467E+00
3090      2.96179460    0.11257368E+00
3091      2.96229460    0.11262266E+00
3092      2.96279460    0.11267163E+00
3093      2.96329460    0.11272059E+00
3094      2.96379460    0.11276952E+00
3095      2.96429460    0.11281845E+00
3096      2.96479460    0.11286735E+00
3097      2.96529460    0.11291624E+00
3098      2.96579460    0.11296512E+00
3099      2.96629460    0.11301397E+00
3100      2.96679460    0.11306281E+00
3101      2.96729460    0.11311164E+00
3102      2.96779460    0.11316045E+00
3103      2.96829460    0.11320924E+00
3104      2.96879460    0.11325802E+00
3105      2.96929460    0.11330678E+00
3106      2.96979460    0.11335552E+00
3107      2.97029460    0.11340425E+00
3108      2.97079460    0.11345296E+00
3109      2.97129460    0.11350166E+00
3110      2.97179460    0.11355034E+00
3111      2.97229460    0.11359900E+00
3112      2.97279460    0.11364765E+00
3113      2.97329460    0.11369628E+00
3114      2.97379460    0.11374490E+00
3115      2.97429460    0.11379349E+00
3116      2.97479460    0.11384208E+00
3117      2.97529460    0.11389064E+00
3118      2.97579460    0.11393919E+00
3119      2.97629460    0.11398773E+00
3120      2.97679460    0.11403624E+00
3121      2.97729460    0.11408475E+00
3122      2.97779460    0.11413323E+00
3123      2.97829460    0.11418170E+00
3124      2.97879460    0.11423015E+00
3125      2.97929460    0.11427859E+00
3126      2.97979460    0.11432701E+00
3127      2.98029460    0.11437541E+00
3128      2.98079460    0.11442380E+00
3129      2.98129460    0.11447217E+00
3130      2.98179460    0.11452053E+00
3131      2.98229460    0.11456887E+00
3132      2.98279460    0.11461719E+00
3133      2.98329460    0.11466550E+00
3134      2.98379460    0.11471379E+00
3135      2.98429460    0.11476206E+00
3136      2.98479460    0.11481032E+00
3137      2.98529460    0.11485856E+00
3138      2.98579460    0.11490678E+00
3139      2.98629460    0.11495499E+00
3140      2.98679460    0.11500318E+00
3141      2.98729460    0.11505136E+00
3142      2.98779460    0.11509952E+00
3143      2.98829460    0.11514766E+00
3144      2.98879460    0.11519579E+00
3145      2.98929460    0.11524390E+00
3146      2.98979460    0.11529200E+00
3147      2.99029460    0.11534007E+00
3148      2.99079460    0.11538813E+00
3149      2.99129460    0.11543618E+00
3150      2.99179460    0.11548421E+00
3151      2.99229460    0.11553222E+00
3152      2.99279460    0.11558022E+00
3153      2.99329460    0.11562820E+00
3154      2.99379460    0.11567616E+00
3155      2.99429460    0.11572411E+00
3156      2.99479460    0.11577204E+00
3157      2.99529460    0.11581995E+00
3158      2.99579460    0.11586785E+00
3159      2.99629460    0.11591573E+00
3160      2.99679460    0.11596360E+00
3161      2.99729460    0.11601145E+00
3162      2.99779460    0.11605928E+00
3163      2.99829460    0.11610710E+00
3164      2.99879460    0.11615490E+00
3165      2.99929460    0.11620268E+00
3166      2.99979460    0.11625045E+00
3167      3.00029460    0.11629820E+00
3168      3.00079460    0.11634593E+00
3169      3.00129460    0.11639365E+00
3170      3.00179460    0.11644135E+00
3171      3.00229460    0.11648903E+00
3172      3.00279460    0.11653670E+00
3173      3.00329460    0.11658435E+00
3174      3.00379460    0.11663199E+00
3175      3.00429460    0.11667961E+00
3176      3.00479460    0.11672721E+00
3177      3.00529460    0.11677480E+00
3178      3.00579460    0.11682237E+00
3179      3.00629460    0.11686992E+00
3180      3.00679460    0.11691746E+00
3181      3.00729460    0.11696498E+00
3182      3.00779460    0.11701248E+00
3183      3.00829460    0.11705997E+00
3184      3.00879460    0.11710744E+00
3185      3.00929460    0.11715489E+00
3186      3.00979460    0.11720233E+00
3187      3.01029460    0.11724975E+00
3188      3.01079460    0.11729716E+00
3189      3.01129460    0.11734454E+00
3190      3.01179460    0.11739192E+00
3191      3.01229460    0.11743927E+00
3192      3.01279460    0.11748661E+00
3193      3.01329460    0.11753393E+00
3194      3.01379460    0.11758124E+00
3195      3.01429460    0.11762853E+00
3196      3.01479460    0.11767580E+00
3197      3.01529460    0.11772306E+00
3198      3.01579460    0.11777030E+00
3199      3.01629460    0.11781752E+00
3200      3.01679460    0.11786473E+00
3201      3.01729460    0.11791192E+00
3202      3.01779460    0.11795909E+00
3203      3.01829460    0.11800625E+00
3204      3.01879460    0.11805339E+00
3205      3.01929460    0.11810051E+00
3206      3.01979460    0.11814762E+00
3207      3.02029460    0.11819471E+00
3208      3.02079460    0.11824178E+00
3209      3.02129460    0.11828884E+00
3210      3.02179460    0.11833588E+00
3211      3.02229460    0.11838291E+00
3212      3.02279460    0.11842991E+00
3213      3.02329460    0.11847690E+00
3214      3.02379460    0.11852388E+00
3215      3.02429460    0.11857084E+00
3216      3.02479460    0.11861778E+00
3217      3.02529460    0.11866470E+00
3218      3.02579460    0.11871161E+00
3219      3.02629460    0.11875850E+00
3220      3.02679460    0.11880538E+00
3221      3.02729460    0.11885224E+00
3222      3.02779460    0.11889908E+00
3223      3.02829460    0.11894590E+00
3224      3.02879460    0.11899271E+00
3225      3.02929460    0.11903951E+00
3226      3.02979460    0.11908628E+00
3227      3.03029460    0.11913304E+00
3228      3.03079460    0.11917978E+00
3229      3.03129460    0.11922651E+00
3230      3.03179460    0.11927322E+00
3231      3.03229460    0.11931991E+00
3232      3.03279460    0.11936658E+00
3233      3.03329460    0.11941324E+00
3234      3.03379460    0.11945989E+00
3235      3.03429460    0.11950651E+00
3236      3.03479460    0.11955312E+00
3237      3.03529460    0.11959971E+00
3238      3.03579460    0.11964629E+00
3239      3.03629460    0.11969285E+00
3240      3.03679460    0.11973939E+00
3241      3.03729460    0.11978592E+00
3242      3.03779460    0.11983243E+00
3243      3.03829460    0.11987892E+00
3244      3.03879460    0.11992539E+00
3245      3.03929460    0.11997185E+00
3246      3.03979460    0.12001829E+00
3247      3.04029460    0.12006472E+00
3248      3.04079460    0.12011113E+00
3249      3.04129460    0.12015752E+00
3250      3.04179460    0.12020390E+00
3251      3.04229460    0.12025026E+00
3252      3.04279460    0.12029660E+00
3253      3.04329460    0.12034292E+00
3254      3.04379460    0.12038923E+00
3255      3.04429460    0.12043552E+00
3256      3.04479460    0.12048180E+00
3257      3.04529460    0.12052806E+00
3258      3.04579460    0.12057430E+00
